date,strategy,nav,nav_gross,nav_net,cash,debt,interest,collateral_value,maintenance,gross_exposure,net_exposure,turnover,transaction_cost,signal,position,margin_call,liquidation_event,eligible_collateral_value,eligible_target_value,eligible_total_value,non_eligible_asset_value,target_value,required_repayment,required_additional_collateral,liquidation_proceeds,net_equity,cost_drag
2017-04-05,vix_switch_00685L,1.0,1.0,1.0,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-04-06,vix_switch_00685L,0.991044776119403,0.991044776119403,0.991044776119403,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-04-07,vix_switch_00685L,0.9840796019900498,0.9840796019900498,0.9840796019900498,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-04-11,vix_switch_00685L,0.981094527363184,0.981094527363184,0.981094527363184,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-04-13,vix_switch_00685L,0.9860696517412935,0.9860696517412935,0.9860696517412935,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-04-17,vix_switch_00685L,0.9611940298507463,0.9611940298507463,0.9611940298507463,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-04-18,vix_switch_00685L,0.9651741293532338,0.9651741293532338,0.9651741293532338,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-04-19,vix_switch_00685L,0.9472636815920398,0.9472636815920398,0.9472636815920398,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-04-20,vix_switch_00685L,0.9482587064676614,0.9482587064676614,0.9482587064676614,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-04-21,vix_switch_00685L,0.9641791044776117,0.9641791044776117,0.9641791044776117,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-04-24,vix_switch_00685L,0.9661691542288555,0.9661691542288555,0.9661691542288555,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-04-25,vix_switch_00685L,0.9840796019900496,0.9840796019900496,0.9840796019900496,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-04-26,vix_switch_00685L,0.9910447761194028,0.9910447761194028,0.9910447761194028,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-04-27,vix_switch_00685L,0.9910447761194028,0.9910447761194028,0.9910447761194028,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-05-03,vix_switch_00685L,1.0069651741293528,1.0069651741293528,1.0069651741293528,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
