date,strategy,nav,nav_gross,nav_net,cash,debt,interest,collateral_value,maintenance,gross_exposure,net_exposure,turnover,transaction_cost,signal,position,margin_call,liquidation_event,eligible_collateral_value,eligible_target_value,eligible_total_value,non_eligible_asset_value,target_value,required_repayment,required_additional_collateral,liquidation_proceeds,net_equity,cost_drag
2018-09-25,ma200_switch_00685L,1.020469939509348,1.020469939509348,1.020469939509348,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2018-09-26,ma200_switch_00685L,1.0183124977767701,1.0183124977767701,1.0183124977767701,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2018-09-27,ma200_switch_00685L,1.0197507922651554,1.0197507922651554,1.0197507922651554,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2018-09-28,ma200_switch_00685L,1.014716761555807,1.014716761555807,1.014716761555807,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2018-10-01,ma200_switch_00685L,1.0233465284861185,1.0233465284861185,1.0233465284861185,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2018-10-02,ma200_switch_00685L,0.9996146694277618,0.9996146694277618,0.9996146694277618,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2018-10-03,ma200_switch_00685L,0.9952997859626058,0.9952997859626058,0.9952997859626058,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2018-10-04,ma200_switch_00685L,0.9694104851716709,0.9694104851716709,0.9694104851716709,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2018-10-05,ma200_switch_00685L,0.9370488591830023,0.9370488591830023,0.9370488591830023,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2018-10-08,ma200_switch_00685L,0.9370488591830023,0.9370488591830023,0.9370488591830023,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2018-10-09,ma200_switch_00685L,0.9370488591830023,0.9370488591830023,0.9370488591830023,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
