date,strategy,nav,nav_gross,nav_net,cash,debt,interest,collateral_value,maintenance,gross_exposure,net_exposure,turnover,transaction_cost,signal,position,margin_call,liquidation_event,eligible_collateral_value,eligible_target_value,eligible_total_value,non_eligible_asset_value,target_value,required_repayment,required_additional_collateral,liquidation_proceeds,net_equity,cost_drag
2017-03-30,buy_hold_00685L,1.0,1.0,1.0,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-03-31,buy_hold_00685L,0.9959677419354839,0.9959677419354839,0.9959677419354839,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-04-05,buy_hold_00685L,1.0131048387096775,1.0131048387096775,1.0131048387096775,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-04-06,buy_hold_00685L,1.0040322580645162,1.0040322580645162,1.0040322580645162,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-04-07,buy_hold_00685L,0.996975806451613,0.996975806451613,0.996975806451613,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-04-10,buy_hold_00685L,1.001008064516129,1.001008064516129,1.001008064516129,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-04-11,buy_hold_00685L,0.9939516129032258,0.9939516129032258,0.9939516129032258,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-04-12,buy_hold_00685L,0.9919354838709676,0.9919354838709676,0.9919354838709676,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-04-13,buy_hold_00685L,0.9989919354838709,0.9989919354838709,0.9989919354838709,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-04-14,buy_hold_00685L,0.9758064516129031,0.9758064516129031,0.9758064516129031,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-04-17,buy_hold_00685L,0.9737903225806451,0.9737903225806451,0.9737903225806451,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-04-18,buy_hold_00685L,0.9778225806451611,0.9778225806451611,0.9778225806451611,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-04-19,buy_hold_00685L,0.9596774193548386,0.9596774193548386,0.9596774193548386,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-04-20,buy_hold_00685L,0.9606854838709674,0.9606854838709674,0.9606854838709674,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-04-21,buy_hold_00685L,0.9768145161290319,0.9768145161290319,0.9768145161290319,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-04-24,buy_hold_00685L,0.97883064516129,0.97883064516129,0.97883064516129,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-04-25,buy_hold_00685L,0.9969758064516127,0.9969758064516127,0.9969758064516127,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-04-26,buy_hold_00685L,1.0040322580645158,1.0040322580645158,1.0040322580645158,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-04-27,buy_hold_00685L,1.0040322580645158,1.0040322580645158,1.0040322580645158,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-04-28,buy_hold_00685L,1.0060483870967736,1.0060483870967736,1.0060483870967736,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-05-02,buy_hold_00685L,1.018145161290322,1.018145161290322,1.018145161290322,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-05-03,buy_hold_00685L,1.02016129032258,1.02016129032258,1.02016129032258,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-05-04,buy_hold_00685L,1.0221774193548383,1.0221774193548383,1.0221774193548383,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-05-05,buy_hold_00685L,1.0100806451612898,1.0100806451612898,1.0100806451612898,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-05-08,buy_hold_00685L,1.015120967741935,1.015120967741935,1.015120967741935,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-05-09,buy_hold_00685L,1.0161290322580638,1.0161290322580638,1.0161290322580638,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-05-10,buy_hold_00685L,1.0221774193548383,1.0221774193548383,1.0221774193548383,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-05-11,buy_hold_00685L,1.0312499999999996,1.0312499999999996,1.0312499999999996,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-05-12,buy_hold_00685L,1.0282258064516123,1.0282258064516123,1.0282258064516123,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-05-15,buy_hold_00685L,1.0383064516129028,1.0383064516129028,1.0383064516129028,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-05-16,buy_hold_00685L,1.0383064516129028,1.0383064516129028,1.0383064516129028,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-05-17,buy_hold_00685L,1.0332661290322576,1.0332661290322576,1.0332661290322576,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-05-18,buy_hold_00685L,1.0262096774193543,1.0262096774193543,1.0262096774193543,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-05-19,buy_hold_00685L,1.0241935483870963,1.0241935483870963,1.0241935483870963,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-05-22,buy_hold_00685L,1.0322580645161286,1.0322580645161286,1.0322580645161286,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-05-23,buy_hold_00685L,1.0372983870967736,1.0372983870967736,1.0372983870967736,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-05-24,buy_hold_00685L,1.0413306451612898,1.0413306451612898,1.0413306451612898,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-05-25,buy_hold_00685L,1.057459677419354,1.057459677419354,1.057459677419354,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-05-26,buy_hold_00685L,1.0534274193548379,1.0534274193548379,1.0534274193548379,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-05-31,buy_hold_00685L,1.0433467741935476,1.0433467741935476,1.0433467741935476,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-06-01,buy_hold_00685L,1.0514112903225799,1.0514112903225799,1.0514112903225799,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-06-02,buy_hold_00685L,1.06149193548387,1.06149193548387,1.06149193548387,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-06-03,buy_hold_00685L,1.0695564516129024,1.0695564516129024,1.0695564516129024,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-06-05,buy_hold_00685L,1.0776209677419344,1.0776209677419344,1.0776209677419344,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-06-06,buy_hold_00685L,1.0776209677419344,1.0776209677419344,1.0776209677419344,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-06-07,buy_hold_00685L,1.0776209677419344,1.0776209677419344,1.0776209677419344,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-06-08,buy_hold_00685L,1.0816532258064506,1.0816532258064506,1.0816532258064506,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-06-09,buy_hold_00685L,1.0816532258064506,1.0816532258064506,1.0816532258064506,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-06-12,buy_hold_00685L,1.0624999999999991,1.0624999999999991,1.0624999999999991,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-06-13,buy_hold_00685L,1.0635080645161283,1.0635080645161283,1.0635080645161283,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-06-14,buy_hold_00685L,1.0483870967741928,1.0483870967741928,1.0483870967741928,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-06-15,buy_hold_00685L,1.0504032258064508,1.0504032258064508,1.0504032258064508,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-06-16,buy_hold_00685L,1.0695564516129024,1.0695564516129024,1.0695564516129024,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-06-19,buy_hold_00685L,1.0866935483870959,1.0866935483870959,1.0866935483870959,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-06-20,buy_hold_00685L,1.1088709677419346,1.1088709677419346,1.1088709677419346,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-06-21,buy_hold_00685L,1.1129032258064508,1.1129032258064508,1.1129032258064508,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-06-22,buy_hold_00685L,1.119959677419354,1.119959677419354,1.119959677419354,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-06-23,buy_hold_00685L,1.117943548387096,1.117943548387096,1.117943548387096,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-06-26,buy_hold_00685L,1.1562499999999996,1.1562499999999996,1.1562499999999996,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-06-27,buy_hold_00685L,1.1552419354838706,1.1552419354838706,1.1552419354838706,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-06-28,buy_hold_00685L,1.1340725806451608,1.1340725806451608,1.1340725806451608,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-06-29,buy_hold_00685L,1.1370967741935478,1.1370967741935478,1.1370967741935478,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-06-30,buy_hold_00685L,1.1290322580645156,1.1290322580645156,1.1290322580645156,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-07-03,buy_hold_00685L,1.1320564516129028,1.1320564516129028,1.1320564516129028,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-07-04,buy_hold_00685L,1.1209677419354833,1.1209677419354833,1.1209677419354833,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-07-05,buy_hold_00685L,1.1360887096774188,1.1360887096774188,1.1360887096774188,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-07-06,buy_hold_00685L,1.1310483870967738,1.1310483870967738,1.1310483870967738,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-07-07,buy_hold_00685L,1.1179435483870963,1.1179435483870963,1.1179435483870963,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-07-10,buy_hold_00685L,1.1179435483870963,1.1179435483870963,1.1179435483870963,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-07-11,buy_hold_00685L,1.1481854838709673,1.1481854838709673,1.1481854838709673,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-07-12,buy_hold_00685L,1.1471774193548383,1.1471774193548383,1.1471774193548383,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-07-13,buy_hold_00685L,1.16633064516129,1.16633064516129,1.16633064516129,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-07-14,buy_hold_00685L,1.1612903225806448,1.1612903225806448,1.1612903225806448,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-07-17,buy_hold_00685L,1.165322580645161,1.165322580645161,1.165322580645161,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-07-18,buy_hold_00685L,1.170362903225806,1.170362903225806,1.170362903225806,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-07-19,buy_hold_00685L,1.1824596774193545,1.1824596774193545,1.1824596774193545,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-07-20,buy_hold_00685L,1.1844758064516125,1.1844758064516125,1.1844758064516125,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-07-21,buy_hold_00685L,1.1723790322580643,1.1723790322580643,1.1723790322580643,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-07-24,buy_hold_00685L,1.1743951612903223,1.1743951612903223,1.1743951612903223,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-07-25,buy_hold_00685L,1.1774193548387093,1.1774193548387093,1.1774193548387093,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-07-26,buy_hold_00685L,1.169354838709677,1.169354838709677,1.169354838709677,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-07-27,buy_hold_00685L,1.1965725806451608,1.1965725806451608,1.1965725806451608,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-07-28,buy_hold_00685L,1.1723790322580643,1.1723790322580643,1.1723790322580643,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-07-31,buy_hold_00685L,1.170362903225806,1.170362903225806,1.170362903225806,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2017-08-01,buy_hold_00685L,1.1885080645161286,1.1885080645161286,1.1885080645161286,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
