date,strategy,nav,nav_gross,nav_net,cash,debt,interest,collateral_value,maintenance,gross_exposure,net_exposure,turnover,transaction_cost,signal,position,margin_call,liquidation_event,eligible_collateral_value,eligible_target_value,eligible_total_value,non_eligible_asset_value,target_value,required_repayment,required_additional_collateral,liquidation_proceeds,net_equity,cost_drag
2017-05-05,pledge_00685L_buy_006208,1.0100543963189894,1.0100543963189896,1.0100543963189894,0.0,2.6248842300576167e-05,2.6248842300567158e-05,1.0100806451612903,0.0,,,,0.0,,,True,forced_liquidation_threshold,0.0,0.0,0.0,0.0,0.0,6.601981548326733e-05,3.412349499074902e-05,0.0,1.0100543963189896,2.220446049250313e-16
2017-05-08,pledge_00685L_buy_006208,1.0150947154622862,1.0150947154622865,1.0150947154622862,0.0,2.6252279648972672e-05,2.6252279648963663e-05,1.0151209677419355,0.0,,,,0.0,,,True,forced_liquidation_threshold,0.0,0.0,0.0,0.0,0.0,6.602846093529491e-05,3.412796354366447e-05,0.0,1.0150947154622865,2.220446049250313e-16
2017-05-10,pledge_00685L_buy_006208,1.022151163637391,1.0221511636373912,1.022151163637391,0.0,2.625571744749813e-05,2.6255717447489122e-05,1.0221774193548387,0.0,,,,0.0,,,True,forced_liquidation_threshold,0.0,0.0,0.0,0.0,0.0,6.6037107519465e-05,3.413243268174757e-05,0.0,1.0221511636373912,2.220446049250313e-16
2017-05-11,pledge_00685L_buy_006208,1.0312237408443035,1.0312237408443037,1.0312237408443035,0.0,2.6259155696211495e-05,2.6259155696202486e-05,1.03125,0.0,,,,0.0,,,True,forced_liquidation_threshold,0.0,0.0,0.0,0.0,0.0,6.604575523592589e-05,3.413690240507495e-05,0.0,1.0312237408443037,2.220446049250313e-16
2017-05-15,pledge_00685L_buy_006208,1.0382801890185078,1.038280189018508,1.0382801890185078,0.0,2.6262594395171714e-05,2.6262594395162705e-05,1.0383064516129032,0.0,,,,0.0,,,True,forced_liquidation_threshold,0.0,0.0,0.0,0.0,0.0,6.605440408482582e-05,3.414137271372323e-05,0.0,1.038280189018508,2.220446049250313e-16
2017-05-16,pledge_00685L_buy_006208,1.0382801855793586,1.0382801855793589,1.0382801855793586,0.0,2.6266033544437748e-05,2.626603354442874e-05,1.0383064516129032,0.0,,,,0.0,,,True,forced_liquidation_threshold,0.0,0.0,0.0,0.0,0.0,6.606305406631312e-05,3.4145843607769076e-05,0.0,1.0382801855793589,2.220446049250313e-16
2017-05-17,pledge_00685L_buy_006208,1.0332398595591137,1.033239859559114,1.0332398595591137,0.0,2.6269473144068567e-05,2.6269473144059558e-05,1.033266129032258,0.0,,,,0.0,,,True,forced_liquidation_threshold,0.0,0.0,0.0,0.0,0.0,6.60717051805361e-05,3.4150315087289136e-05,0.0,1.033239859559114,2.220446049250313e-16
2017-05-18,pledge_00685L_buy_006208,1.0261834045061604,1.0261834045061606,1.0261834045061604,0.0,2.627291319412315e-05,2.627291319411414e-05,1.0262096774193548,0.0,,,,0.0,,,True,forced_liquidation_threshold,0.0,0.0,0.0,0.0,0.0,6.608035742764307e-05,3.41547871523601e-05,0.0,1.0261834045061606,2.220446049250313e-16
2017-05-23,pledge_00685L_buy_006208,1.0372721107430793,1.0372721107430796,1.0372721107430793,0.0,2.6276353694660474e-05,2.6276353694651465e-05,1.0372983870967742,0.0,,,,0.0,,,True,forced_liquidation_threshold,0.0,0.0,0.0,0.0,0.0,6.608901080778241e-05,3.415925980305862e-05,0.0,1.0372721107430796,2.220446049250313e-16
2017-05-24,pledge_00685L_buy_006208,1.0413043653666443,1.0413043653666445,1.0413043653666443,0.0,2.6279794645739537e-05,2.6279794645730528e-05,1.0413306451612903,0.0,,,,0.0,,,True,forced_liquidation_threshold,0.0,0.0,0.0,0.0,0.0,6.609766532110248e-05,3.41637330394614e-05,0.0,1.0413043653666445,2.220446049250313e-16
